"Год","Месяц","Отделение(дивизион)","субдивизион_1","субдивизион_2","субдивизион_3","Операционные_расходы_млн_тенге"
"2023","1","Дирекция_телеком-комплектации","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","-0.735"
"2023","1","Дирекция_телеком-комплектации","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.11. Коммунальные услуги","3.27677925"
"2023","1","Дирекция_телеком-комплектации","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","2.196521"
"2023","1","Дирекция_телеком-комплектации","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","0.41678411"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.1. Материалы, всего","0.34240473"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.2. Расходы по труду","15.25604662"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.4. Охрана объектов административного назначения (включая ОПС)","0.57941614"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.6. Командировочные расходы","0.44703303"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.7. Подготовка и повышение квалификации кадров","0.814166"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.11. Аренда основных средств общеадм.назначения общеадминистрат.назначения","3.935"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.12. Коммунальные услуги","-0.36938375"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.18. Амортизационные отчисления, всего","1.016384"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.20. Страхования имущества предприятия, транспорта работников общеадминистр.значения","0.14079942"
"2023","1","Дирекция_телеком-комплектации","IV. РАСХОДЫ ПЕРИОДА (сумма строк 4.1 + 4.2 + производство готовой продукции )","4.1. Административные расходы, всего","4.1.21. Другие административные расходы","1.49447973"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.1.Оплата труда основного производств.персонала","49.31754001"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.2. Социальный налог","3.89616902"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.3. Социальное страхование","0.99827757"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.4. Расходы на социальное обеспечение","0.52593955"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.2.Расходы по труду основного производ. персонала","2.2.6.Обязательное социальное медицин.отчисление","1.02311153"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.5. Командировочные расходы","1.04606083"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.6. Подготовка и повышение квалификации кадров","4.7"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.20. Амортизационные отчисления","0.533955"
"2023","1","Корпоративный_университет","II. СЕБЕСТОИМОСТЬ РЕАЛИЗОВАННЫХ УСЛУГ: (сумма строк 1.1.+ 1.2.+ 1.3 )","2.4. Накладные затраты, всего","2.4.21.Страхов.имущ.предй,трансп.,раб.произ. деят","0.40740067"
